id,title,date,summary,fulltext
13201214359,"Glissading With Crampons California, Mt. Shasta, Avalanche Gulch",2017,"On June 11, a female climber was descending the Avalanche Gulch route. Once below the Red Banks, she attempted to glissade down snow toward Helen Lake. Somewhere near the Heart, her crampons caught..."
13201214363,"Ledge Fall – Inadequate Protection California, Yosemite Valley, Church Bowl",2017,"On April 16, at about 3 p.m., Yosemite Dispatch received a report of a climber who had taken a lead fall and was bleeding severely at Church Bowl. The climber (male, age 24) had pulled multiple pie..."
13201212405,"Fall on Rock, Rappel Error - Failed to Clip to Anchor California, Yosemite Valley, Super Slide",2013," On March 24 a man (27) and a woman (26) were rappelling to the base of Super Slide (5.9) at the Royal Arches area. Apparently they wound up between two of the regular rappel anchors. The man bui..."
13201213447,"Rockfall – Poor Position California, Mt. Shasta, Wintun Route",2015,"On July 29 a male climber (58) was descending the Wintun Route when he was hit by rockfall at 11,700 feet. The climber fractured his femur and arm. There was also bruising to his hip. Nick Meyers w..."
13201213967,"Fall on Snow – Glissading With Crampons California, Mt. Shasta, Avalanche Gulch",2016,"On June 16 a female climber was descending the Avalanche Gulch Route with crampons on her boots. While glissading just below the Red Banks, at about 12,000 feet, both of her crampons caught in the ..."
13201215575,"Leader Fall Onto Ledge – Off-Route, Inadequate Protection California, Lake Tahoe Area, Sugarloaf",2020,"On August 3, I (female, 20) was leading Scheister, a three-pitch 5.7 trad route at Sugarloaf. On the third pitch, I climbed about 25 feet above the belay before realizing I had gone the wrong way. ..."
13201202601,"Stranded — Rope Stuck, Poor Communication — Wind, Inexperience California, Yosemite Valley, Sunnyside Bench",2012," After an hour of getting nowhere, Peter called the NPS for help. The ranger taking the call asked if Peter could rappel or Prusik down and free the rope. Peter replied that he didn’t want to rapp..."
13201215581,"Rockfall Fatalities California, Sierra Nevada, Red Slate Mountain",2020,"On October 26, experienced climbers Jennifer Shedden (34) and Michelle Xue (22) approached Red Slate Mountain (13,156 feet), planning to climb its North Couloir. The route is a moderate snow couloi..."
13201101700,"Climber Caused Fracture of Ice Dam, Fall on Ice, Climbing Unroped California, Lee Vining Canyon",2011," On February 16, Christy McIntire (31) and Victor Lawson (37) were ice climbing in Lee Vining Canyon, just east of Tuolumne Meadows. They began their day of climbing on Main Wall, a popular area f..."
13201212995,"Loss of Control - Voluntary Glissade California, Mt. Shasta, Cascade Gulch",2014,"On February 18 at 11:30 a.m., dispatch informed me (Celeste Fowler) of an overdue climber, J. Scherer (31), on Mt. Shasta. The reporting party was B. Thompson.Thompson gave the following account. O..."
13201215166,"Leader Fall While Aiding – Inexperience, Back-Cleaning California, Yosemite Valley, Washington Column",2019,"On June 30, a climber fell from the Kor Roof (fourth pitch) on the South Face Route (V 5.8 C1) of Washington Column. The reporting party stated that the climber was now on Dinner Ledge and had an a..."
13201213177,"Lowering Error – Poor Position California, Mickey's Beach, The Egg",2015,"It was a beautiful July Saturday for top-roping climbs at Mickey’s Beach with my buddy Tracy. While belaying him on the Egg formation, I got a great view of him climbing above the ocean and decided..."
13201214820,"Lowering Error – Rope Too Short for Climb California, South Lake Tahoe, Sugarloaf",2018,"On the afternoon of December 22, Nicholas C. (29) led Dominion, a 5.10a crack. After pulling the crux and moving through 30 feet of easy 5th-class terrain, Nicholas reached a set of bolted anchors ..."
13201214825,"Stranded – Failure to Rappel, Inexperience California, Yosemite Valley, Royal Arches",2018,"On March 3, at 8:24 p.m., two male climbers (both in their early 20s) reported they were stranded partway up the Royal Arches route (approximately 15 pitches, 5.7 C0). The climbers had moved slower..."
13201215572,"Lead Fall onto Ledge – Protection Pulled Out California, Donner Summit, Black Wall",2020,"Late on July 12, two male climbers were attempting to complete the second pitch of Cannibal Gully, a 5.7 trad climb on the left portion of the Black Wall. This climb is popular for new leaders due ..."
13201212434,"Rappel Error, Stranded - Off Route, Unable to Reascend Rappel Rope, Inexperience California, Yosemite Valley, The Nose",2013," On August 4, Richard (18) and Chris (19) attempted to rappel the established Nose rappel route (20+ rappels) from the summit of El Capitan. They felt they weren’t ready to climb El Cap, but afte..."
13201214826,"Off Route Rappel on the Nose California, Yosemite Valley, El Capitan",2018,"On the night of May 15, around midnight, two climbers (male and female, both in their 30s) reported they were stranded on a ledge below Dolt Tower on El Capitan. The climbers had attempted an alpin..."
13201216235,"Bouldering Fall — Insufficient Pad Placement California, San Diego, Santee Boulders",2022,"On the afternoon of March 6, Joseph Chen (33) fell from near the top of American Express (5.9). The climb is described on Mountain Project as a top-rope. However, the 15-foot granite slab is often ..."
13201215167,"Fall on Snow – Inexperience, Inadequate Equipment California, Sierra Nevada, Mt. Whitney",2019,"On the morning of June 10, Inyo County Search and Rescue was notified of an accident involving three climbers above Trail Camp on Mt. Whitney. At approximately 7 a.m., climber 1 (female, age unknow..."
13201216222,"Slip on Third-Class Traverse California, Tahoe Area, Newly Developed Area",2022,"I (Bobby Hutton, 31) wanted to show my friend Adam a new area that my friends and I were developing. In early April, we decided to drop lines down a cliff to work on new routes. To access the top ..."
13201213010,"Inadequate Rappel Anchor, Fall On Rock, Falling Rock California, Joshua Tree National Park",2014,"On February 25, my daughter Helen (16) and I (47) attempted to find an area where I’d climbed the previous week, but we couldn’t find it so we decided to climb a little crag that looked like mostly..."
13201215163,"Lowering Error – Inexperience, No Stopper Knot California, Yosemite Valley, Reed's Pinnacle",2019,"On May 7 two climbers headed to the route Lunatic Fringe (single-pitch 5.10c). The leader was fairly experienced (four to five years), and the belayer had about 1.5 years of experience. The two had..."
13201213450,"Fall On Rock – Misjudged Pendulum California, El Capitan, The Nose",2015,"On May 30 a climber took a large pendulum fall while attempting the King Swing (a 100-foot pendulum from Boot Flake to Eagle Ledge) on the Nose route (VI 5.9 C2) of El Capitan. During the pendulum,..."
13201214346,"Unroped Fall From Alpine Ridge California, Sierra Nevada, Bear Creek Spire",2017,"On the afternoon of September 18, a two-person party was near the summit of Bear Creek Spire (13,726 feet) after climbing the east ridge, one of the longest routes in the Sierra (5.8 and more than ..."
13201214361,"Fall on Snow – Painful Self-Rescue California, Mt. Shasta, Avalanche Gulch",2017,"On July 25 at approximately 2:45 p.m., Bryan Bridgefs slipped and fell below Red Banks on the south side of Mt. Shasta. From his location at about 12,000 feet, Bridgefs called 911. Mike Burns from ..."
13201215577,"Stranded – Stuck Rappel Rope California, Yosemite Valley, Royal Arches",2020,"On June 8, Chad and Ben started up Royal Arches (III 5.7 A0). Both were experienced climbers, with two years of trad experience around the 5.7/5.8 level. The team started climbing around 9 a.m., an..."
13201214366,"Leader Fall – Protection Pulled Out California, Yosemite Valley, Washington Column",2017,"The names of the climbers in this report have been changed. On October 7, Mike and Dylan started up the South Face (5.8 C1) of Washington Column. The two had&nbsp;done a little climbing together, but ne..."
13201214362,"Fall From Red Banks – Failure to Follow Route, Inexperience California, Mt. Shasta, Avalanche Gulch",2017,"At 9:30 a.m. on August 11, I (Ranger Forrest Coots) received a call from Siskiyou County Search and Rescue coordinator Mike Burns while patrolling the lower elevations of the south side of Mt. Shas..."
13201212436,"Stranded - Inattention California, Yosemite Valley, Cookie Cliff",2013," On December 20, I (Zach, 28) spent the day rope-soloing at Cookie Cliff. As the sun was getting low, I decided to use the rope on Outer Limits to solo Crack- A-Go-Go, a 5.11c crack to the left. ..."
13201213451,"Stranded – Inexperience, Darkness, Weather California, Half Dome, Snake Dike",2015,"On March 8, Ryan Ellis (23), Kristen Elford (27), Charles Celerier (22), and Ken Langley (26) set out to climb the Snake Dike route (8 pitches, 5.7) on Half Dome, intending to take the cable descen..."
13201214839,"Fall on Rock –&nbsp;Speed Climbing, Inadequate Protection California, Yosemite Valley, El Capitan",2018,"On October 11, Quinn Brett (female, 30s) was attempting a Nose in a Day ascent with Josie McKee when she took a very long fall while leading the right side of the Boot Flake. The two women were usi..."
13199604100,"Fall on Slick Rock, Haste—Appointment at the Bar, ""Failure to Recognize The..."" California, Yosemite Valley, El Capitan",1996,"Tim Sell and I had just finished climbing Mescalito (VI 5.9 A4) on El Capitan. It was Halloween evening. Although it was getting late, we thought we could make it down the rappels to the bottom of ..."
13201215867,"Avalanche — Late Start California, Eastern Sierra, Independence Peak",2021," Avalanche on Independence Peak. The approximate crown line and injured skier’s location (X) after the slide are shown. The skier was carried about 1,000 vertical feet. Two skiers, male and fem..."
13201214434,"Fall on Rock – Exceeding Abilities, Inadequate belay California, Sierra Nevada, Split Mountain",2017,"On August 15, 2015, at approximately 4 p.m., Tony M. (37), an experienced traditional and alpine climber, fell approximately 20 feet on the east arête of the north summit of Split Mountain (14,058 ..."
13201212999,"Inadequate Protection - Misperception of Difficulty California, Yosemite National Park, Half Dome",2014,"On May 13, Peter (31) and Alain (26), both from France, were climbing pitch six of the Regular Northwest Face (VI 5.9 C1), hauling a bag for a bivouac at Big Sandy Ledge. Peter took a 20-foot lead ..."
13201202602,"Off Route, Fall on Rock — Protection Pulled When Weighted, Inadequate Protection, Complacency  California, Yosemite Valley, Half Dome",2012," On May 31, Maeve Devlin (19) and I, John-Mark Toth (22), hiked up to the classic Snake Dike route. From the base of the climb I led up the polished, low angle fourth class section to the 5.7 trav..."
13201213971,"Rappel Error – Darkness California, Yosemite Valley, Washington Column",2016,"On October 30, at approximately 8:45 p.m., Yosemite Dispatch received a report that a climber, Ethan Gillett, had fallen 100 to 200 feet from the South Face Route (V 5.8 C1) on Washington Column an..."
13201214846,"Roped-Soloing Fall – Protection Pulled Out California, Yosemite Valley, El Capitan",2018," The first pitch of Zodiac,&nbsp;showing (1) climber’s high point near the top belay anchor and (2) the highest piece of protection that held. The climber estimated he fell..."
13201216218,"Falling Rock California, Mt. Shasta, Avalanche Gulch",2022,"In the afternoon of April 9, a solo climber took a glancing blow to the thigh by a quoted “500-pound rock” while climbing Avalanche Gulch. The climber was near the Heart, which is the steepest part..."
13201213552,"Fall On Rock and Snow ­– Inexperience, Off Route California, Sawtooth Range, Cleaver Peak",2016,"On March 21 the Mineral County Sheriff (Nevada) received a 911 call from Brandon Reiff (33) of Reno, who reported that he had broken his leg in a fall near Matterhorn Peak (12,280’). His 911 call w..."
13201212411,"Fall on Rock, Protection Pulled Out - Inadequate Protection California, Yosemite Valley, El Capitan, Nose",2013," On May 30, Mike Drake (22) was leading when his top aid piece failed on the upper half of the “Pancake Flake” (pitch 23, 5.10a C1), above the Great Roof. He fell about 25 feet, striking a couple..."
13201213449,"Off Route – Weather, Darkness, Party Separated California, Mt. Conness, North Ridge",2015,"On July 17, brothers Bruce Porter (58) and Bob Porter (61) attempted the north ridge (III 5.7) of Mt. Conness (12,600’). After a thunderstorm forced a retreat, they chose a longer, more difficult r..."
13200103600,"Falling Rock California, Yosemite Valley, El Capitan",2001,"On April 24, Cam Lawson (30) was leading the sixth pitch of Iron Hawk, a Grade VI route on El Capitan. This pitch starts on the big ledge from which the El Cap Tree grows. Jason Kraus (29) was bela..."
13201213953,"Fall on Rock – Failure to Test Hold California, Sierra Nevada, Temple Crag",2016,"On the morning of September 1, we set off to climb the Surgicle, a beautiful yet obscure feature on the Temple Crag buttress. Peter (22) and I (27) were to climb the East Face (II 5.7), while Gabe ..."
13201214841,"Fatal Fall, Possible Rappel Error California, Yosemite Valley, Fifi Buttress",2018,"On November 17 two friends of Niels Tietze hiked to the base of Fifi Buttress to look for their overdue friend. The two knew that Tietze had been up on the formation, working to establish a new rou..."
13201216231,"Ground Fall — Rappel Error California, Echo Cliffs, The Grotto",2022,"My wife (Kelly Perkins, 59) and I (Craig Perkins, 60) have rock climbed for 20 years. After a long hiatus, I took time to refresh my skills, including anchor building, knots, and gear placement. Ou..."
13201215874,"Belay Error California, El Cajon Mountain, Mountaineers Wall",2021,"On February 8, two seasoned climbers were planning to climb Sleeping Giant (5.10a), a ten-pitch mostly bolted climb. Finding the route already occupied with a party of five, with a single lead clim..."
13201212441,"Fall on Rock, Climbing Alone California, Matterhorn Peak, Sawtooth Ridge",2013," Early in the morning on Saturday, June 30, Michael Ybarra (45) set out by himself to traverse the Sawtooth Ridge, according to his sister and Alex Few, a friend. He was scheduled to return from ..."
13201215866,"Leader Fall — Inadequate Equipment, Experience California, Eastern Sierra, Pine Creek Canyon",2021,"On May 7 around 1:30 p.m., the Inyo County Sheriff’s Office received notification of a fall victim with critical injuries in Pine Creek Canyon. The patient was reported to be near the top of an unn..."
13201215584,"Fatal Fall Caused By Rockfall – Off-Route California, High Sierra, Mt. Sill",2020,"On August 23, a party of four was attempting Mt. Sill in the Palisade Range via an unknown route (possibly the North Couloir). The climbers got off-route on the upper section and descended a short ..."
13201216219,"Fall on Snow — Unable to Self-Arrest California, Mt. Shasta, Hotlum/Bolam Ridge",2022,"On June 19, a family of seven from Utah attempted to climb the Hotlum/Bolam Ridge route. By midmorning they had begun the steeper section of the route at 12,300 feet. They were all roped together—w..."
13201216217,"Boulder Rolled Onto Leg California, Mt. Shasta, Clear Creek Route",2022," The east side of Mt. Shasta in September 2012 (left) and September 2021 (right). Exceptionally dry conditions in 2021 contributed to a number of accidents on the mountain. Photo by Phil Rhodes ..."
13201213008,"Fall on Rock, Rappel Error - Inadequate Rappel Anchor, Failure to Follow Route California, Sierra Nevada, Mt. Emerson",2014,"On July 6, a female climber (42) was seriously injured while descending the southeast face of Mt. Emerson (5.4). Sometime around 1 p.m. she fell approximately 100 feet down a wide, 85° chimney whil..."
13201213797,"Lost – Inexperience, Exhaustion, Climbing Alone California, Mt. Shasta, Avalanche Gulch",2016,"On February 16, at 7 a.m., lead ranger Nick Meyers received a call from the Siskiyou County SAR coordinator about a lost climber on Shasta. A solo, male climber, 37 years of age, with little to no ..."
13201203200,"Fall on Rock, Inadequate Protection, Complacency California, Yosemite Valley, The Rostrum",2012," On August 12th, my long time climbing partner (27) and I, Bud Miller (27), set off to climb the 1000-foot North Face of The Rostrum (8 pitches, IV 5.11c). The route was new to both of us and sur..."
13201213209,"Fall On Rock — Free Soloing, Off-Route California, Tuolumne Meadows, Matthes Crest",2015,"Late in the afternoon on August 16,&nbsp;Bradley Parker (36) was free soloing the Matthes Crest ridge traverse (III 5.7) when he fell approximately 300 feet to his death. Several climbers witnessed his ..."
13201214829,"Fall on Rock – Inadequate Protection, Fatigue California, Yosemite Valley, El Capitan",2018,"The period from May 11–19 delivered a mix of spring weather to Yosemite. Cameron Brown (age 41) and I (Stephen Shostek, age 59) experienced sun, rain, snow, and cold weather during our Salathé Wall..."
13201215579,"Lead Fall – Cam Pulled Out California, Yosemite Valley, Lower Falls Amphitheater",2020,"In late October, I completed a number of routes at Yosemite Falls with some friends. I decided to lead Guiding Light (5.10b trad), a dihedral about 80 feet long with a thinning crack and stemming o..."
13197101402,"Stranded – Exposure  California, Yosemite National Park, El Capitan ",1971,"On October 17, Mike Caldwell (20) and Don Fredrickson (27) started up the West Buttress route. Short days slowed their progress, but after three consecutive hammock bivouacs they had surmounted all..."
13201213003,"Stranded, Rappel Error - Forgot To Untie Knot California, Yosemite National Park, Royal Arches",2014,"On July 26, Ted (25) and Stephanie (23) climbed Royal Arches (Grade III 5.7 A0). They started at 10:30 a.m. Ted, with 4.5 years of experience versus Stephanie’s one year, was the team leader. The c..."
13201213966,"Fall on Snow – Failure to Self-Arrest California, Mt. Shasta, Avalanche Gulch",2016,"Michael Murphy, in his mid-50s, was climbing the Avalanche Gulch Route with partners early the morning of June 11. They reached the Red Banks and decided&nbsp;to turn around. They had begun descending w..."
13201214368,"Long Leader Fall – Loose Hold, Inadequate Protection California, Sierra Nevada, Palisades, Temple Crag",2017,"At approximately 6:30 p.m. on July 3, a two-person team began climbing the 15th pitch (5.4) of the 18- to 22-pitch route Sun Ribbon Arête (5.10a) on Temple Crag (12,999 feet). Just prior to arrivi..."
13201213181,"Fall On Rock, Protection Pulled Out – Inexperience  California, El Capitan, North America Wall",2015,"On the last day of my junior year of high school, I packed up the car and headed for Yosemite Valley. I hoped to make it up El Capitan as many times as possible over the summer. The previous summer..."
13201213542,"Fall On Rock ­­– Off-Route California, Yosemite Valley, Manure Pile Buttress",2016,"On May 16, after several days of rain in Yosemite Valley, my partner and I went to do a warm-up climb on Manure Pile Buttress. As it was the first day of good weather in a while, the cliffs were bu..."
13201214364,"Simul-Rappel Failure – No Backups California, Yosemite Valley, Reed's Pinnacle",2017,"The names of the climbers in this report have been changed. On July 10, at 2:50 p.m., Yosemite Dispatch received a call regarding a climber fall with injuries at Reed’s Pinnacle. The initial report..."
13201215862,"Stranded — Rappel Error California, Yosemite National Park, Leaning Tower",2021,"Two climbers attempting the West Face of Leaning Tower in June decided to descend after arriving at Ahwahnee Ledge (the top of the fourth pitch), due to excessive heat and sun. While rappelling the..."
13201213968,"Fall on Snow or Ice California, Mt. Shasta, Hotlum-Bolam Route",2016,"At approximately 10 a.m. on October 10, rangers Forrest Coots and Matt Dooley received a radio transmission reporting a climber (male, mid-20s) with a broken ankle on the Hotlum-Bolam Route. The cl..."
13201213873,"Fall on Snow – Loss of Control of Glissade California, Sierra Nevada, Mt. Whitney",2016,"On April 1, Sheila Hollins and I (Mike Zarski) attempted a winter-conditions ascent of Mt. Whitney from Whitney Portal. Because I had injured my ankle the day before, we only reached Trail Crest by..."
13201213970,"Rappel Error California, Yosemite, El Capitan, The Nose",2016,"On May 27, five climbers had gathered near Camp VI on the Nose—a team of two and a team of three had been climbing alongside each other over the previous days. A member of the team of three was lea..."
13201213934,"Snake Dike Tragedy: Inadequate Anchor Tether, Inexperience  California, Yosemite Valley, Half Dome",2016,"Around sunset on November 7, Angela Uys (26) was at an anchor on Snake Dike (III 5.7), preparing to rappel. Her tether system was not effectively clipped to the anchor, and when she weighted the sy..."
13201216232,"Rockfall California, High Desert, Apple Valley Area, Alessandria",2022,"On Saturday, March 6, Tylea Brown (39) and her husband, Casey Cruz (32), accompanied by their two young daughters, were enjoying climbing in the Southern California high desert. After completing se..."
13201212439,"Fall on Rock, Inadequate Belay California, Squaw Valley, Big Chief Access Road",2013," On June 9, Eric Johnson (23) of Reno fell approximately 40 feet off one of the area’s popular climbing routes, breaking both heels and a vertebra. He fell after his climbing partner failed to se..."
13201215583,"Rappel Anchor Failure — Complacency, Fatigue California, Sierra Nevada, Evolution Ridge Traverse",2020,"On July 1, I (43) was climbing with three partners near the midpoint of the Evolution Ridge Traverse (VI 5.9). It was our third day on this long, multi-peak traverse. During a scrambling section th..."
13201214830,"Rappel Error – No Backup, No Helmet California, Yosemite Valley, Glacier Point Apron",2018,"At 6:59 p.m. on June 10, Yosemite dispatch received a report that a climber had rappelled off the end of her rope while descending Harry Daley (2 pitches, 5.8). Barbara (mid-30s, not her real name)..."
13201215165,"Two Ground Falls – Inadequate Protection, Rope Severed California, Yosemite Valley, El Capitan",2019,"Around 6 a.m. on the morning of June 2, Tim Klein, Kevin Prince, and Jason Wells started up El Capitan with the objective of climbing the Salathé Wall (VI 5.9 C2) in a day. All three were very fami..."
13201215574,"Leader Fall on Alpine Rock – Haste, Climber Out of Sight California, High Sierra, Incredible Hulk, Red Dihedral",2020,"On the morning of September 9, Dan (28) and Jon (30) started up the Red Dihedral route (12 pitches, 5.10) with a party of three climbers close behind. The leader of the first party, Dan, had nearly..."
13201215169,"Fall On Rock – Downclimbing Fourth-Class Terrain California, Sierra Nevada, Palisades, Thunderbolt Peak",2019,"At approximately 4:30 p.m. on August 26, two climbers were descending loose 4th-class terrain in the North Couloir of Thunderbolt Peak when a male climber (31) took a tumbling fall of approximately..."
13201212444,"Fall on Rock - Rock came Loose California, Pinnacles National Monument, Discovery Wall",2013," On April 23, Al Shaver is leading and I (Steve Nechodom) am following on Lost Horizons (5.8). Both of us are in our 50s, with half a life of climbing experience apiece. We have been trad partner..."
13201212393,"Fall on Snow, Failure to Self-Arrest, Inadequate Equipment - No Crampons California, Mt. Shasta Wilderness, Avalanche Gulch",2013," On April 21 a man (22) attempted to glissade down Avalanche Gulch below Redbanks. As the snow was too firm, he lost control and slid for 1,500 feet. He suffered abrasions and cuts. Rangers s..."
13201212996,"Loss of Control - Voluntary Glissade California, Mt. Shasta, Avalanche Gulch, Near ",2014,"On June 16, a climber (33) was glissading on the Avalanche Gulch route at approximately 11,700 feet when he lost control and injured his shoulder. Apparently he had had surgery on the shoulder in t..."
13201213444,"Rockfall – Poor Position, Inexperience California, Mt. Shasta, Avalanche Gulch",2015,"On the morning of January 1, three climbers (one male and two female, all in their early 20s) were ascending Avalanche Gulch. At 11,500 feet they suffered varying injuries from a natural rockfall e..."
13201214819,"Ground Fall – Protection Pulled Out California, South Lake Tahoe, Lover's Leap",2018,"The Line (5.9), a popular traditional route, has been on my tick list for a couple of years. There’s normally a conga line of climbers at the base, so my partner, Ben (30) and I (30) woke early on ..."
13201215969,"Fatal Burial — Faulty Transceiver California, Klamath National Forest, Etna Summit",2021,"A backcountry skier and snowboarder were caught in an avalanche near Etna Summit, about 40 miles west of Mt. Shasta, at approximately 2 p.m. on February 3, 2021. Both individuals had many years of ..."
13200305300,"Fall on Rock, Inadequate Protection, Inadequate Clothing and Equipment, Weather California, Yosemite Valley, El Capitan",2003,"At 4 a.m. on September 30, I (Tom Randall—22) started up Eagle’s Way, VI 5.8 A3, on El Cap, in an attempt to break the solo record. I had checked the weather with the rangers at the Wilderness Cent..."
13201203000,"Stranded, Fatigue, Inadequate Water, Inexperience California, Yosemite Valley, Royal Arches",2012," On July 3, Cindy Lu (32) and I, Leo Wu (35), climbed Royal Arches. Despite it being our first really long climb, it had gone well. After starting at 5:30 a.m. we reached the first rappel at 4:30 ..."
13201214349,"Dropped Haul Bag Breaks Climber's Arm California, Yosemite Valley, El Capitan",2017," On June 16, at approximately 12:30 p.m., Yosemite Dispatch received a 911 call about a climber injury on El Capitan in the vicinity of the Heart Ledges rappels. Pete, Mark, and Vlad had just fini..."
13201215168,"Trapped By Talus Boulder California, Sierra Nevada, Mt. Conness",2019,"On July 29, after climbing North Peak, Kimberly Luba and I descended to the basin below Mt. Conness. While resting by a small alpine lake, we heard cries for help. We headed up the talus field unde..."
13201214851,"Leader Fall –&nbsp;Inexperience, Inadequate Belay California, Santa Monica Mountains, Echo Cliff",2018,"On December 3, my climbing partners Dave and Sam and a newly introduced third partner, Johnny, met up at Echo Cliffs and hiked to the crag called Easy Street. We split into teams of two, setting up..."
13201215864,"Leader Fall — Inadequate Protection, Communication California, Yosemite National Park, Tuolumne Meadows ",2021,Some friends and I went to Lembert Dome on August 4. I was a moderately experienced sport and gym climber but new to trad climbing. One friend climbed the first pitch of Northwest Books (5.6) and l...
13201215873,"Stranded — Avalanches California, San Jacinto Mountain, North Face",2021," The north face of San Jacinto Peak rises more than 9,000 feet above the desert floor. The Snow Creek route follows obvious gullies to the summit. Photo by Blake Douglas On April 24, Riverside ..."
13201215171,"Leader Fall on Rock – Loose Rock, Inadequate Protection California, Sierra National Forest, Windy Cliff",2019,"I try to climb a first ascent on my birthday, October 20, every year, and this time my friends Vitaliy and Adam and I had selected the south face of Windy Cliff. It lies on the north side of the So..."
13201213011,"Fall on Rock California, Idyllwild, Tahquitz Rock, The Bat Crack",2014,"On May 17, Lucas Dunn (21) fell 300 feet to his death while rappelling from the top of the Bat Crack (5.11a), the first of four pitches on the Vampire (5.11a). According to Dunn’s partner, Greg Dav..."
13201212994,"Punch Through Snow, Leg Stuck California, Mt. Shasta, Green Butte/Sargents Ridge",2014,"On January 20, Ranger Nick Meyers was notified by Siskiyou County SAR of an injured solo climber, Aaron Pessah (25), on the Green Butte/Sargents Ridge route at 11,300 feet. He was apparently unable..."
13201213896,"Failure to Follow Route – Inadequate Equipment, Inexperience California, Mt. Shasta, Avalanche Gulch",2016,"On Saturday, December 5, Chris Carr (owner, Shasta Mountain Guides) and Eric Rideout (friend) reported to rangers at Bunny Flat that they had encountered a man in his 20s who looked unprepared, at ..."
13201214324,"Pendulum Fall During Rappel Retreat from Matthes Crest California, Yosemite National Park, Matthes Crest",2017,Will and James started climbing Matthes Crest in the late morning on September 11. Both have spent decades climbing in the Sierra. (Their names have been changed here.) The day had started out with...
13201214344,"Ground Fall – Cams Pulled Out California, South Lake Tahoe, Pie Shop",2017,"My wife and I were climbing at Pie Shop, a granite crag in South Lake Tahoe where we had been multiple times. I was leading the first pitch of True Grip, a right-angling 5.10b finger crack. While I..."
13201212446,"Fall on Rock - Tripped over Fixed Line California, San Jacinto Wilderness, Idyllwild, Suicide Rock",2013," On July 24, Karen Gose (27) died of injuries sustained while demonstrating climbing and rappelling techniques on the face of Suicide Rock. Gose, a counselor with a Girl Scout troop, fell 30 feet..."
13201203500,"Fall on Rock — Rappel/Lowering Error, Poor Communication, Haste California, Tuolumne Meadows, Low Profile Dome",2012," On September 12, Jody (27) and Karen (24) spent the day climbing in Tuolumne Meadows with friends Dan and Sanjay. In the afternoon they all hiked up to Low Profile Dome, a few minutes from the ro..."
13201214850,"Rappel Error – Anchor Failure, Inadequate Communication and Teamwork California, High Sierra, Palisades, Starlight Peak",2018,"On August 6, a party of two was descending from Starlight Peak (14,200 feet) after climbing the Starlight Buttress route. Both climbers were experienced but unfamiliar with this particular area. Th..."
13201215865,"Fall on Snow  California, Eastern Sierra, Mt. Humphreys, North Couloir",2021,"On June 10, Inyo SAR was notified of an overdue climber (age 59 and experienced) in the Mt. Humphreys area, west of Bishop. His wife reported that the climber’s intended itinerary was to ascend the..."
13201212396,"Party Separated, Lost, Unfamiliar with Terrain, Exhaustion California, Mt. Shasta Wilderness, Avalanche Gulch",2013," On June 16 a middle-aged climber with novice mountaineering skills, Chinyet Lin, was reported missing after an attempted one-day climb up the Avalanche Gulch route. Lin was part of a “meet up” g..."
13201212451,"Fall on Rock, Inadequate Protection, Inadequate Knowledge of Route Rating California, Joshua Tree National Park, The Cyclops",2013," On November 7, Bob (62) and I (67) arrived in Joshua Tree in celebration of Bob’s retirement. We spent the morning top-roping Hands Off (5.8) and practicing self-rescue techniques. Bob said ther..."
13201213972,"Stranded – Climbing Alone California, Yosemite Valley, El Capitan, Tangerine Trip",2016,"On June 17, Yosemite Search and Rescue responded to a 6 a.m. request for help from a solo climber on pitch 15 of Tangerine Trip (VI 5.7 A3/C3). He reported that he had lost partial use of both hand..."
13201213965,"Stranded –  Darkness, Inexperience, Climbing Alone California, Mt. Shasta, Avalanche Gulch–Casaval Ridge",2016,On April 10 a male climber in his 20s attempted a solo ski ascent via Avalanche Gulch and Casaval Ridge. The weather was clear and the conditions ideal for such a trip. He started climbing at 4 a.m...
13201212865,"Near Miss – Rope-Soloing With A Stuck Rope That Appeared To Be Fixed California, Yosemite National Park, Arch Rock",2014,"On December 3, I (Ryan, 31) went to Arch Rock to rope-solo fixed routes. I had heard there was a rope on Supplication (5.10c), and I had wanted to get on that route for more than a year. (Note: Fix..."
13201215588,"Lead Fall on Rock — Pinned in Offwidth California, Central Coast, Santa Barbara, Invisible Wall",2020,"On February 23, I (male, 31) went climbing with a small group of friends at the Invisible Wall in Santa Barbara. We are new climbers (less than two years), but I had taken several classes and regul..."
13201212418,"Fall on Rock, Off Route California, Yosemite Valley, El Capitan, West Face",2013," On June 6, Rick Barus (26) was leading pitch 16 of the West Face, just above Thanksgiving Ledge, when he took the left of two possible cracks. It turned out to be the wrong crack and it petered ..."
13201213448,"Fall On Rock – Exceeding Abilities, Off-Route California, Tuolumne Meadows, Lembert Dome, Northwest Books",2015,"It’s 10 a.m. on August 13 on Lembert Dome. Clank, clank, clunk. A yellow object shoots down the cliff. Jeff Los and I (both 23) start to chuckle at the thought of Curtis Burrowes (24) having to buy..."
13201213453,"Fall On Rock – Placed Inadequate Protection California, Tahquitz Rock, West Face, The Trough",2015,"On July 13, I visited Tahquitz Rock with partner Brian (31) after a few-year hiatus from climbing. I decided to get us started by heading up the Trough (4 pitches, 5.4), a climb well within my abil..."
